layer,probe,real,f5tts,xtts,cosyvoice3,chatterbox,indextts,dP_real,dP_f5tts,dP_xtts,dP_cosyvoice3,dP_chatterbox,dP_indextts,margin,top_class,target_aligned,margin_ci_lo,margin_ci_hi,S_cosyvoice3,S_f5tts,S_indextts,delta_target,delta_ci_lo,delta_ci_hi,S_target,S_ci_lo,S_ci_hi,dP_f5tts_lo,dP_f5tts_hi,S_f5tts_lo,S_f5tts_hi,dP_cosyvoice3_lo,dP_cosyvoice3_hi,S_cosyvoice3_lo,S_cosyvoice3_hi
1,resynth_dac,0.6246648793565683,0.08579088471849866,0.0,0.064343163538874,0.040214477211796246,0.18498659517426275,-0.01608579088471851,0.026809651474530835,-0.02680965147453083,0.016085790884718502,0.008042895442359248,-0.008042895442359227,0.010723860589812333,f5tts,False,0.0,0.03836411110270189,-0.010723860589812333,0.010723860589812333,-0.03485254691689006,,,,,,,0.0052770448548812715,0.05675675675675676,-0.02400160427807487,0.0382592692950368,-0.0026385224274406358,0.03532849336571497,-0.04371584699453551,0.018423489278752436
1,resynth_hift3,0.5522788203753352,0.06702412868632708,0.002680965147453083,0.13136729222520108,0.05093833780160858,0.19571045576407506,-0.08847184986595169,0.008042895442359255,-0.02412868632707775,0.08310991957104558,0.01876675603217158,0.002680965147453085,0.064343163538874,cosyvoice3,True,0.02144628750842282,0.09476842105263156,0.064343163538874,-0.07506702412868632,-0.08042895442359249,0.08310991957104558,0.05463370207472566,0.11174676666411572,0.064343163538874,0.018566411238825034,0.09840990236082774,,,,,,,,
1,resynth_s3vc3,0.16085790884718498,0.058981233243967826,0.005361930294906166,0.4959785522788204,0.20107238605898123,0.0777479892761394,-0.47989276139410186,0.0,-0.021447721179624665,0.4477211796246649,0.16890080428954424,-0.11528150134048257,0.27882037533512066,cosyvoice3,True,0.15992821972451332,0.39412502036644786,0.27882037533512066,-0.4477211796246649,-0.5630026809651475,0.4477211796246649,0.3653280653950954,0.5342547726610317,0.27882037533512066,0.1618116780131726,0.3873669183120403,,,,,,,,
2,clean_real,0.6702412868632708,0.08310991957104558,0.029490616621983913,0.03485254691689008,0.064343163538874,0.11796246648793565,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,resynth_vocos,0.6863270777479893,0.13672922252010725,0.032171581769437,0.03753351206434316,0.03485254691689008,0.07238605898123325,0.01608579088471851,0.05361930294906167,0.002680965147453085,0.002680965147453078,-0.029490616621983913,-0.0455764075067024,0.050938337801608585,f5tts,True,0.005523726632861568,0.07671957671957672,-0.05093833780160859,0.050938337801608585,-0.09919571045576407,0.05361930294906167,0.0293313829787234,0.08244680851063829,0.050938337801608585,0.008063975611865426,0.07693850267379679,,,,,,,,
2,resynth_bigvgan,0.6836461126005362,0.09919571045576407,0.029490616621983913,0.045576407506702415,0.05361930294906166,0.08847184986595175,0.013404825737265424,0.016085790884718495,0.0,0.010723860589812333,-0.010723860589812333,-0.029490616621983906,0.005361930294906163,f5tts,False,3.3827107781547788e-18,0.0325292348813899,-0.005361930294906163,0.005361930294906163,-0.0455764075067024,-0.029490616621983906,-0.05407256571640134,-0.00806397561186544,-0.0455764075067024,-0.07896836506159013,-0.023684210526315794,0.002545691906005225,0.03317346036165365,-0.026532310252380516,0.029179658840792377,-0.01052701013748091,0.0398936170212766,-0.033817534838661595,0.026957830225202515
2,resynth_griffinlim,0.8445040214477212,0.0,0.03485254691689008,0.005361930294906166,0.0,0.11528150134048257,0.1742627345844504,-0.08310991957104558,0.00536193029490617,-0.029490616621983917,-0.064343163538874,-0.002680965147453085,0.008042895442359255,xtts,False,6.049848122469116e-18,0.05026455026455026,-0.03485254691689009,-0.08847184986595175,-0.008042895442359255,-0.08310991957104558,-0.1405509631972398,-0.03752850759606792,-0.08847184986595175,-0.18532874770164598,-0.037935266145114284,,,,,,,,
2,resynth_glvocos,0.8739946380697051,0.0,0.029490616621983913,0.0,0.0,0.09651474530831099,0.20375335120643434,-0.08310991957104558,0.0,-0.03485254691689008,-0.064343163538874,-0.021447721179624665,0.021447721179624665,xtts,False,0.0,0.04570510026155187,-0.03485254691689008,-0.08310991957104558,-0.021447721179624665,-0.08310991957104558,-0.1428946381702287,-0.03560917957117332,-0.08310991957104558,-0.15084894613583136,-0.03305558078285351,,,,,,,,
2,resynth_encodec,0.7533512064343163,0.03753351206434316,0.13672922252010725,0.021447721179624665,0.0,0.05093833780160858,0.08310991957104552,-0.045576407506702415,0.10723860589812334,-0.013404825737265418,-0.064343163538874,-0.06702412868632707,0.12064343163538876,xtts,False,0.03855439274164571,0.20171886936592817,-0.12064343163538876,-0.15281501340482576,-0.1742627345844504,,,,,,,-0.08488628026412326,-0.008239518633540374,-0.24732903225806452,-0.07486131907308378,-0.04697776900815574,0.02688718419442258,-0.20321075982840686,-0.04812513368983958
2,resynth_dac,0.7211796246648794,0.09919571045576407,0.002680965147453083,0.06166219839142091,0.04825737265415549,0.06702412868632708,0.05093833780160861,0.016085790884718495,-0.026809651474530828,0.026809651474530828,-0.016085790884718502,-0.05093833780160857,0.010723860589812333,cosyvoice3,False,6.938893903907228e-18,0.03794295687522093,0.010723860589812333,-0.010723860589812333,-0.0777479892761394,,,,,,,-0.0026666666666666783,0.03867403314917127,-0.038358798735511054,0.018970189701897018,0.008128985602524485,0.048131568006193455,-0.0217391304347826,0.037333333333333336
2,resynth_hift3,0.6300268096514745,0.128686327077748,0.002680965147453083,0.0938337801608579,0.07238605898123325,0.07238605898123325,-0.04021447721179627,0.045576407506702415,-0.026809651474530828,0.05898123324396782,0.008042895442359255,-0.0455764075067024,0.013404825737265404,cosyvoice3,True,6.938893903907228e-18,0.06349206349206349,0.013404825737265404,-0.013404825737265404,-0.10455764075067023,0.05898123324396782,0.02799027219583486,0.09358916001204283,0.013404825737265404,-0.029104398851739276,0.056157279627393475,,,,,,,,
2,resynth_s3vc3,0.09115281501340483,0.058981233243967826,0.002680965147453083,0.5576407506702413,0.27882037533512066,0.010723860589812333,-0.5790884718498659,-0.02412868632707775,-0.026809651474530828,0.5227882037533512,0.21447721179624668,-0.10723860589812331,0.30831099195710454,cosyvoice3,True,0.17366642958748227,0.43092358165429473,0.30831099195710454,-0.546916890080429,-0.6300268096514745,0.5227882037533512,0.4324306401892609,0.6117060704249585,0.30831099195710454,0.176,0.4324504986269691,,,,,,,,
3,clean_real,0.6568364611260054,0.04825737265415549,0.032171581769437,0.08847184986595175,0.08310991957104558,0.09115281501340483,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,resynth_vocos,0.5415549597855228,0.24128686327077747,0.04825737265415549,0.06702412868632708,0.040214477211796246,0.06166219839142091,-0.11528150134048254,0.19302949061662197,0.016085790884718495,-0.021447721179624665,-0.04289544235924933,-0.02949061662198392,0.1769436997319035,f5tts,True,0.0975609756097561,0.2533342318059299,-0.21447721179624663,0.1769436997319035,-0.22252010723860588,0.19302949061662197,0.12225788849173796,0.2751322751322751,0.1769436997319035,0.09889523809523808,0.25721784776902884,,,,,,,,
3,resynth_bigvgan,0.6621983914209115,0.06702412868632708,0.032171581769437,0.0777479892761394,0.10187667560321716,0.058981233243967826,0.00536193029490617,0.018766756032171587,0.0,-0.01072386058981234,0.01876675603217158,-0.032171581769437005,6.938893903907228e-18,f5tts,False,0.0,0.03504279886355358,-0.029490616621983927,6.938893903907228e-18,-0.05093833780160859,-0.032171581769437005,-0.05946753819036428,-0.008332756232686986,-0.05093833780160859,-0.09042553191489361,-0.029569892473118288,0.0026879918706218153,0.040325297800191284,-0.03234719895097255,0.03184310809554791,-0.03166226912928759,0.010724581279368098,-0.07008559772710717,-0.0027463221060782016
3,resynth_griffinlim,0.6273458445040214,0.0160857908847185,0.21715817694369974,0.002680965147453083,0.0,0.13672922252010725,-0.029490616621983934,-0.03217158176943699,0.18498659517426275,-0.08579088471849866,-0.08310991957104558,0.045576407506702415,0.13941018766756033,xtts,False,0.052327443868982915,0.22733957219251333,-0.2707774798927614,-0.21715817694369974,-0.13941018766756033,-0.03217158176943699,-0.07856536147933608,0.005305039787798407,-0.21715817694369974,-0.30603261340966254,-0.1352658239613347,,,,,,,,
3,resynth_glvocos,0.7426273458445041,0.024128686327077747,0.09651474530831099,0.0,0.0,0.13672922252010725,0.08579088471849872,-0.024128686327077747,0.06434316353887398,-0.08847184986595175,-0.08310991957104558,0.045576407506702415,0.018766756032171567,xtts,False,1.3877787807814457e-17,0.07593266456858112,-0.15281501340482573,-0.08847184986595173,-0.018766756032171567,-0.024128686327077747,-0.05820879770347855,0.008043435959526076,-0.08847184986595173,-0.15241097058094974,-0.04773227969348659,,,,,,,,
3,resynth_encodec,0.45308310991957107,0.08579088471849866,0.43699731903485256,0.0160857908847185,0.0,0.00804289544235925,-0.20375335120643429,0.03753351206434317,0.40482573726541554,-0.07238605898123325,-0.08310991957104558,-0.08310991957104558,0.36729222520107235,xtts,False,0.2369891008174387,0.5079430132708821,-0.4772117962466488,-0.36729222520107235,-0.4879356568364611,,,,,,,-0.01842226774059158,0.09069110512129379,-0.50135889292196,-0.2366064922763044,-0.1138270686420392,-0.02694877264799574,-0.6005694691407595,-0.3580924726379272
3,resynth_dac,0.707774798927614,0.05093833780160858,0.013404825737265416,0.08579088471849866,0.08310991957104558,0.058981233243967826,0.05093833780160861,0.002680965147453085,-0.01876675603217158,-0.002680965147453085,0.0,-0.032171581769437005,0.002680965147453085,f5tts,False,0.0,0.02702702702702703,-0.00536193029490617,0.002680965147453085,-0.03485254691689009,,,,,,,-0.010928961748633878,0.018817204301075266,-0.02733572309237865,0.01823275508530184,-0.02625018178796252,0.019077499476000837,-0.04255319148936171,0.01662165281625116
3,resynth_hift3,0.5549597855227882,0.10723860589812333,0.01876675603217158,0.14209115281501342,0.13941018766756033,0.03753351206434316,-0.10187667560321712,0.05898123324396783,-0.013404825737265418,0.05361930294906167,0.056300268096514755,-0.05361930294906167,0.002680965147453078,f5tts,False,1.3704315460216786e-17,0.05770888594164455,-0.005361930294906163,0.002680965147453078,-0.11260053619302951,0.05361930294906167,0.021108179419525072,0.08556334387094869,-0.005361930294906163,-0.06417112299465241,0.03208771200412896,,,,,,,,
3,resynth_s3vc3,0.05361930294906166,0.04289544235924933,0.005361930294906166,0.6085790884718498,0.28418230563002683,0.005361930294906166,-0.6032171581769437,-0.005361930294906163,-0.02680965147453083,0.520107238605898,0.20107238605898126,-0.08579088471849866,0.31903485254691677,cosyvoice3,True,0.17938882417335653,0.4607099029211316,0.31903485254691677,-0.5254691689008042,-0.6058981233243967,0.520107238605898,0.42545745114443234,0.6081081081081081,0.31903485254691677,0.17629271833817295,0.4611569950128282,,,,,,,,
4,clean_real,0.5201072386058981,0.04289544235924933,0.03485254691689008,0.10723860589812333,0.16085790884718498,0.13404825737265416,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,resynth_vocos,0.42091152815013405,0.18498659517426275,0.0938337801608579,0.10187667560321716,0.08310991957104558,0.11528150134048257,-0.09919571045576409,0.14209115281501342,0.05898123324396782,-0.00536193029490617,-0.0777479892761394,-0.018766756032171594,0.0831099195710456,f5tts,True,0.011106557377049183,0.15903268819664396,-0.14745308310991959,0.0831099195710456,-0.160857908847185,0.14209115281501342,0.08083036027082871,0.20747454204118781,0.0831099195710456,-3.469446951953417e-19,0.16486558366877516,,,,,,,,
4,resynth_bigvgan,0.5120643431635389,0.05361930294906166,0.040214477211796246,0.10187667560321716,0.14745308310991956,0.1447721179624665,-0.008042895442359255,0.010723860589812333,0.005361930294906163,-0.00536193029490617,-0.013404825737265424,0.01072386058981234,6.938893903907228e-18,indextts,True,0.0,0.023872679045092826,-0.01608579088471851,-6.938893903907228e-18,6.938893903907228e-18,0.01072386058981234,-0.008021390374331555,0.03008048076106342,6.938893903907228e-18,-0.026954177897574108,0.021623086501135282,0.0,0.024128686327077736,-0.021993543179983834,0.013441765933397104,-0.03243462975170292,0.02203856749311295,-0.05277044854881266,0.008021928001032247
4,resynth_griffinlim,0.5764075067024129,0.064343163538874,0.1876675603217158,0.002680965147453083,0.00804289544235925,0.16085790884718498,0.05630026809651478,0.021447721179624665,0.15281501340482573,-0.10455764075067024,-0.15281501340482573,0.02680965147453082,0.1260053619302949,xtts,False,0.05190201697098938,0.1925239043245757,-0.257372654155496,-0.13136729222520105,-0.1260053619302949,0.021447721179624665,-0.005420054200542007,0.050805544006537535,-0.13136729222520105,-0.19999999999999998,-0.06503188482019592,,,,,,,,
4,resynth_glvocos,0.646112600536193,0.04289544235924933,0.12064343163538874,0.005361930294906166,0.002680965147453083,0.18230563002680966,0.12600536193029488,0.0,0.08579088471849866,-0.10187667560321716,-0.1581769436997319,0.0482573726541555,0.03753351206434316,xtts,False,0.0026666666666666713,0.11111847922192748,-0.18766756032171583,-0.08579088471849866,-0.03753351206434316,0.0,-0.03743566400481714,0.04222477965530791,-0.08579088471849866,-0.15907052885441011,-0.032511606617406666,,,,,,,,
4,resynth_encodec,0.39946380697050937,0.0938337801608579,0.4691689008042895,0.01876675603217158,0.0,0.01876675603217158,-0.12064343163538876,0.05093833780160857,0.4343163538873994,-0.08847184986595175,-0.16085790884718498,-0.11528150134048258,0.38337801608579086,xtts,False,0.21678751922654366,0.5335120643431636,-0.5227882037533511,-0.38337801608579086,-0.549597855227882,,,,,,,-0.013514429063209552,0.12398921832884097,-0.5306707774798927,-0.22042207223001403,-0.14013107902735564,-0.04277789661319074,-0.6578700755163315,-0.3908240483157242
4,resynth_dac,0.5924932975871313,0.04289544235924933,0.02680965147453083,0.10723860589812333,0.13672922252010725,0.0938337801608579,0.07238605898123318,0.0,-0.008042895442359251,0.0,-0.024128686327077736,-0.04021447721179626,0.0,f5tts,False,0.0,0.03485488915794632,0.0,0.0,-0.04021447721179626,,,,,,,-0.018617021276595744,0.019023034889231134,-0.04000267379679144,0.024065784003096728,-0.029573888404533566,0.028813181645916064,-0.040214477211796246,0.034852546916890076
4,resynth_hift3,0.46112600536193027,0.08579088471849866,0.05630026809651475,0.13672922252010725,0.1903485254691689,0.06970509383378017,-0.05898123324396787,0.04289544235924933,0.021447721179624665,0.02949061662198392,0.029490616621983906,-0.064343163538874,0.01340482573726541,f5tts,False,0.0,0.05616108364443547,-0.01340482573726541,0.01340482573726541,-0.10723860589812333,0.02949061662198392,-0.01316051235515844,0.07027981786133959,-0.01340482573726541,-0.07916090798676549,0.02941971383147855,,,,,,,,
4,resynth_s3vc3,0.03753351206434316,0.032171581769437,0.00804289544235925,0.5603217158176944,0.34584450402144773,0.0160857908847185,-0.48257372654155495,-0.010723860589812333,-0.026809651474530835,0.45308310991957107,0.18498659517426275,-0.11796246648793567,0.2680965147453083,cosyvoice3,True,0.12169312169312174,0.41098303448787915,0.2680965147453083,-0.4638069705093834,-0.5710455764075067,0.45308310991957107,0.3665635925557851,0.5442724999279309,0.2680965147453083,0.12732050685629473,0.4142087356355882,,,,,,,,
5,clean_real,0.4718498659517426,0.021447721179624665,0.02680965147453083,0.14745308310991956,0.21715817694369974,0.11528150134048257,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,resynth_vocos,0.4075067024128686,0.128686327077748,0.06970509383378017,0.15013404825737264,0.14745308310991956,0.09651474530831099,-0.06434316353887398,0.10723860589812333,0.04289544235924933,0.002680965147453085,-0.06970509383378018,-0.01876675603217158,0.064343163538874,f5tts,True,0.0053191489361702204,0.14215263157894734,-0.10455764075067024,0.064343163538874,-0.1260053619302949,0.10723860589812333,0.0509349328325042,0.17298198198198197,0.064343163538874,-0.010612207265351272,0.13551056026864616,,,,,,,,
5,resynth_bigvgan,0.47989276139410186,0.02680965147453083,0.029490616621983913,0.14745308310991956,0.20107238605898123,0.11528150134048257,0.008042895442359255,0.005361930294906166,0.0026809651474530814,0.0,-0.01608579088471851,0.0,0.002680965147453085,f5tts,False,0.0,0.018716577540106943,-0.005361930294906166,0.002680965147453085,-0.005361930294906166,0.0,-0.019700448843707273,0.01846965699208443,-0.005361930294906166,-0.03306013424044564,0.010638297872340413,-0.005449591280653952,0.018970189701897018,-0.01947916666666668,0.013662137884572201,-0.01617250673854445,0.018766756032171567,-0.031917021276595764,0.013263481291269268
5,resynth_griffinlim,0.6327077747989276,0.0777479892761394,0.07238605898123325,0.00804289544235925,0.00804289544235925,0.20107238605898123,0.16085790884718498,0.05630026809651474,0.045576407506702415,-0.1394101876675603,-0.20911528150134048,0.08579088471849866,0.02949061662198392,indextts,False,1.3877787807814457e-17,0.08245783081124129,-0.22520107238605896,-0.02949061662198392,0.02949061662198392,0.05630026809651474,0.018665425531914897,0.10373727102059391,-0.02949061662198392,-0.09485434498144453,0.03714022988505745,,,,,,,,
5,resynth_glvocos,0.6970509383378016,0.03485254691689008,0.05093833780160858,0.0,0.01876675603217158,0.19839142091152814,0.22520107238605902,0.013404825737265418,0.024128686327077747,-0.14745308310991956,-0.19839142091152817,0.08310991957104558,0.058981233243967826,indextts,False,0.008217502977963054,0.10869709376081191,-0.23056300268096513,-0.06970509383378015,0.058981233243967826,0.013404825737265418,-0.005769317753486616,0.03714022988505747,-0.06970509383378015,-0.12140439753737906,-0.018617021276595754,,,,,,,,
5,resynth_encodec,0.6112600536193029,0.058981233243967826,0.2225201072386059,0.05093833780160858,0.010723860589812333,0.045576407506702415,0.1394101876675603,0.03753351206434316,0.1957104557640751,-0.09651474530831097,-0.2064343163538874,-0.06970509383378015,0.15817694369973193,xtts,False,0.05448122388125473,0.26230269165543335,-0.29222520107238603,-0.15817694369973193,-0.26541554959785524,,,,,,,0.0027466913195796,0.07526881720430108,-0.26849903806513675,-0.05896946837031549,-0.15847325048475233,-0.04017864436737395,-0.413985232785769,-0.17661955691367456
5,resynth_dac,0.5308310991957105,0.024128686327077747,0.0160857908847185,0.15013404825737264,0.2064343163538874,0.07238605898123325,0.05898123324396787,0.0026809651474530814,-0.010723860589812333,0.002680965147453085,-0.01072386058981234,-0.04289544235924932,3.469446951953614e-18,cosyvoice3,False,0.0,0.03505239862725171,3.469446951953614e-18,-3.469446951953614e-18,-0.0455764075067024,,,,,,,-0.0053767063733588406,0.013194361820510484,-0.036846978557504885,0.01897407703585232,-0.02688172043010753,0.03217591756212829,-0.03753603447778834,0.034852546916890076
5,resynth_hift3,0.42091152815013405,0.045576407506702415,0.040214477211796246,0.20107238605898123,0.22788203753351208,0.064343163538874,-0.05093833780160856,0.02412868632707775,0.013404825737265414,0.05361930294906167,0.01072386058981234,-0.05093833780160857,0.02949061662198392,cosyvoice3,True,1.3877787807814457e-17,0.07755578217564897,0.02949061662198392,-0.02949061662198392,-0.10455764075067024,0.05361930294906167,0.005404318527642925,0.10810989089353205,0.02949061662198392,-0.03253149289734657,0.07958345207561507,,,,,,,,
5,resynth_s3vc3,0.05361930294906166,0.03485254691689008,0.002680965147453083,0.6085790884718498,0.28418230563002683,0.0160857908847185,-0.41823056300268097,0.013404825737265418,-0.02412868632707775,0.46112600536193027,0.0670241286863271,-0.09919571045576407,0.39410187667560315,cosyvoice3,True,0.24926449374793305,0.5121343647306429,0.39410187667560315,-0.44772117962466484,-0.5603217158176943,0.46112600536193027,0.3790159110723627,0.5425943340778182,0.39410187667560315,0.26202398314697783,0.5166103594986303,,,,,,,,
6,clean_real,0.4959785522788204,0.0160857908847185,0.032171581769437,0.13136729222520108,0.20911528150134048,0.11528150134048257,,,,,,,,,,,,,,,,,,,,,,,,,,,,
